Post ID,Subject,Details,Created At,Edition,Platform,Question Tags,State,Reply,Replied At
1497430,"I had to pay unallocated support payments that were not divided into child support and alimony, how do I know how much to claim as alimony?",,1/7/13 1:44,Home & Biz,Online,"alimony, child support",archived,"Well, I would look at it this way. The last point says that it is alimony if it is not treated as child support. Since the divorce paper dont say it is child support, and if the papers do say that some amounts that you pay are child support, then I would treat them as not child support and, therefore, by definition, it is alimony. Recognize that if you treat it as deductible alimony, your ex must include it in her taxable income. If you do and she doesnt, the IRS will come a-calling.",1/7/13 3:39
1497673,"I give me ex $900 per month for our child but am not mandated to pay child support, this is something that we agreed to verbally. Do I claim that as support for my child on my return?","My ex claims our daughter, I will not on my return.",1/7/13 16:43,Free Edition,Online,"alimony, child support",archived,"Child support is not deductible on a Federal income tax return. Even if there is no formal agreement, such support is not deductible. Even if you dont call it child support, it would then be just a gift to your ex and gifts are not deductible either.",1/7/13 16:46
1512820,support paid to spouse,,1/19/13 21:06,Deluxe,Online,"alimony, child support",archived,Alimony paid is deductible as an adjustment to income. Child support paid is not deductible.<br><br>To report spousal support (Alimony) -<br><br>Go to Federal Taxes<br>Click on Deductions and Credits<br>Click on Explore on My Own<br>Scroll down to Other Deductions and Credits<br>On Alimony Paid click the start button,1/19/13 21:08
1688717,"My alimony is $4.000/m, but my ex deduct $2.000/m for the child support. So I actually getting $2.000/m in 2012. Which number I need to put?",,2/18/13 5:41,Free Edition,Online,"alimony, child support",archived,You need to put in the entire amount of alimony as child support is not deductible.<br><br>,2/21/13 17:51
1702851,child support and alimony,,2/20/13 20:22,Home & Biz,Online,"alimony, child support",archived,Does this include child support and alimony?,2/20/13 20:22
1702851,child support and alimony,,2/20/13 20:22,Home & Biz,Online,"alimony, child support",archived,Does what include child support and alimony? We cant see your data.<br><br>Child support is not income to the recipient and is not deductible by the payer.<br><br>Alimony is income to the recipient and is deductible by the payer.,2/20/13 20:24
1732361,Alimony offset by child support,"Alimony offset by child support. Okay, help me with this one please. I have recently been ordered to pay alimony and for the purposes of this inquiry, lets say $1000 per month. However, since I have physical custody of our child, my ex. is required to pay $250 per month in child support. This offsets my payment to her and results in me paying $750 monthly. The court set it up this way son we do not have multiple payment management taking place. My question is, since technically I am required to pay $1000 monthly, is that the amount I report as an itemized deduction? Please help! Thanks.",2/27/13 13:14,Deluxe,Online,"alimony, child support",archived,"You need to claim the amount you pay each month, if you only pay the $750 then you would claim that, if you actually pay the $1,000 you claim that amount.",2/27/13 13:16
1747113,"Following our seperation and prior to our legal divorce, I gave my spouse money that ended up being above and beyond the court ordered child support in the divorce, is this considered alimony?",,3/3/13 19:53,PLUS,Online,"alimony, child support",archived,It is not. Alimony only includes amounts paid in accordance with a decree and after the decree is enacted.<br>,3/4/13 18:24
1823370,I claimed my child support received under alimony last year. How can I and should I fix it?,,3/27/13 8:59,PLUS,Online,"alimony, child support",live,"You can amend your return to take the child support off. Alimony received is taxable so you were taxed on income you should not have entered. Child support is not claimed as income and it cannot be usedas a deduction.<span>Amend returns must be mailed &amp; any refund due is sent by check, there is on direct deposit on an amended return.<br><br>See: How to Amend (Change or Correct) a 2011 Return You Already Filed<br><a href=https://turbotax.intuit.com/support/iq/Amend-a-Return/How-to-Amend--Change-or-Correct--a-2011-Return/GEN83887.html?_requestid=5434 rel=nofollow target=_blank>https://turbotax.intuit.com/support/iq/Amend-a-Return/How-to-Amend--Change-or-Correct--a-2011-Return...</a></span>",3/27/13 11:11
1876108,"I got divorced in and remarried in 2012, I pay 1300.00 alimony month;1500.00 child support but children do not live with me. In my divorce decree i claim children for tax purposes; what status?",,4/15/13 0:12,,,"alimony, child support",archived,"married, with 2 children? head of household? single, with 2 children?",4/15/13 0:14
1876108,"I got divorced in and remarried in 2012, I pay 1300.00 alimony month;1500.00 child support but children do not live with me. In my divorce decree i claim children for tax purposes; what status?",,4/15/13 0:12,,,"alimony, child support",archived,Married filing jointly or married filing separately with your new wife.<br>,4/15/13 0:15
1926935,"FloIs there a tax deduction for child support ordered, but not collected?","I&#39;m in Florida - Is there a tax deduction for child support ordered, but not collected?&nbsp;&nbsp;Seems to make sense to me, b/c child support is based on need for income to support minor children, and is not includable in income (as is alimony). This is an issue for me, b/c I am self-employed and had to use all my gross income to pay expenses, but still have tax due after taking deductions.",1/9/14 0:32,Home & Biz,Online,"alimony, child support",live,"<p>Child support is not reported as income, nor is it deductible on a federal tax return. Florida does not have a personal income tax.</p>",1/9/14 0:36
1787858,where do i enter allimony received and child support paid?,<ol><li>Where do I enter alimony I have received from my ex-spouse<br></li><li>Where do I enter child support i paid</li></ol>,3/16/13 18:52,Home & Biz,Online,"alimony, child support, business",archived,"<p>If youreceive alimony, you enter it at</p><p>FederalTaxes (Personal if using Home and Business)</p><p>Wages&amp; Income</p><p>ChooseExplore on my own, if asked</p><p>LessCommon Income</p><p>AlimonyReceived</p><p><br></p><p>You do not enter child support anywhere. Child support is not deductible by the payer, and it is not reportable or taxable to the person receiving it.<br></p><p></p><br><br><br>",3/16/13 18:54
2023381,tax credits that were due to me but not able to use,"<p>I am divorce raising my five children. A few years ago I did not make enough earned income to file taxes, did I loose those years tax credits that I had due to me but not able to use. My x-husband paid child support and a small amount of alimony. He had the first 3 children for tax deductions - i had the last two children but was not able to usetheir tax credits. Can I now benefit from the credit not used. Thanks for your help!<br></p>",1/28/14 15:18,PLUS,Online,"alimony, child support, children, credits, deductions, income, turbotax classic",live,<p>No. There is no carryover of prior credits/deductions not used.<br></p>,1/28/14 15:19
1904265,Help please Reference 2012 Taxes (not 2013). I had filed for an extension and am finalizing now. Any input on the following would be greatly appreciated.,"<p>Help please Reference 2012 Taxes (not 2013). I had filed foran extension and am finalizing now. Any input on the following would be greatlyappreciated.</p><p>I am 2 yrs into a divorce which is close to being finalized...butnot final yet (as of 2013). We never filed for official separation. Divorcepapers were served in 2011. 1n 2012, I was not living in house  my wife and 2kids were (both under 14). During this entire timeI paid Child Support andMaintenance (alimony) to my wife. The Mortgage was not being paid during 2012 inthe house occupied by my wife and kidswhich we built. Property taxes were paidvia the bank which holsd the mortgage (escrowed). My lawyer advised (Im notsure if correctly) that I can claim on 2012 taxes the wife and children asdeductions (my wife does not work). Im unaware of how my wife filed taxes, ifshe did, in 2012. We are unable to communicate with each other. </p><p>Questions/notes (please answer or correct):</p><p><span><span>1)</span>I filed as Married filing separately </span></p><p><span><span>2)</span>Biggest question, based on my info above: shouldI be filing as head of household? The tax credit difference if the answer isyes or no is significantly different but Im confused. Since I was paying childsupport and maintenance (alimony) while they were in the house and I was notisthat considered as me, the bread maker even though we are not together or insame house, as the one paying whatever bills should have been paid to maintainthe house? Thus, if so, meeting criteria as Head Of Household?</span></p><p><span><span>3)</span>If the mortgage wasnt being paid in 2012 byeither my wife or I (it will be paid off when house sells)but property andschool taxes in 2012 were still paid by mortgage-holding bank to my towncan Istill deduct those taxes paidas we did when we were together?</span></p><p><span><span>4)</span>If my lawyer is incorrect that I could deduct mykids and/or wife as dependents (since the kids were actually physically with mywife in all of 2012), yet I still supported them finaicially (child support andmaintenance)can I still file as Head of Household.</span></p><span></span>",10/11/13 17:32,Deluxe,Windows,"alimony, child support, children, deductions, dependents, extension, head of household, kids, married, property taxes, family",live,"<i><b>shouldI be filing as head of household? </b></i><br><br>Based on the facts in your post you are not eligible to file as HOH as your children do not live with you. For HOH, you need a qualified dependent living with you more than 1/2 of the year.<br><br><i><b>My lawyer advised (Im notsure if correctly) that I can claim on 2012 taxes the wife and children asdeductions (my wife does not work).</b></i><br><br>Not true. A spouse is never a dependent. The children are your wifes dependents (as they are living with her) <u>unless</u> she transfers the exemptions to you by executing Form 8332. If she has no income, there is not much reason for her not to do so. (If you are not yet divorced, however, you can still file a joint return with your wife for 2012 if she consents.<u>)</u><br><br><i><b>can Istill deduct those taxes paid</b></i><br><br>You can deduct them if you paid them, including paying them out of your escrow account at the bank.<br><br><span><i><b>If my lawyer is incorrect  can I still file as Head of Household.</b></i></span><br><br>Unfortunately, no, for the same reason as above.<br><br>",10/11/13 17:42
1991501,what is the percentage I must pay on spouse support received?,"<p>I didnt realize I would have to pay taxes on alimony. I am a full time student and this is my only income right now. Since our divorce I found myself undereducated and must go to school now while he pays alimony so I can take care of my family financially. If I have to pay taxes on alimony, I may not be bale to put a roof over my head. I have 2 children, and he only pays child support for one. He also claims her as a dependent but I can claim the tax credit. I need to know what percent I must pay.<br></p>",1/25/14 14:58,PLUS,Online,"alimony, child support, children, family, income, turbotax classic",live,<p>The percentage that you pay depends on how much your taxable income is. Just enter your information into Turbotax and Turbotax will calculate the tax.<br></p>,1/25/14 15:01
1968222,how do i know if i financially support my father,"I am taking care of my dad, he has get about 8,000 a year not including his social security. He pays 700-800 per month for alimony and back child support. I bought him a car pay for food, gas, car repairs and sometimes doctor visits. Only thing he pays is half the rent.",1/22/14 5:41,Free Edition,Online,"alimony, child support, children, family, turbotax classic",live,"<p>You have indicated that he receives $8,000 per year not including Social Security. I assume that the money comes from investments or wages. One of the requirements of claiming a dependent as a qualified relative is that they have taxable income less than $3,900. If that threshold is not met, it is not necessary todo any additional calculation as to the level of support provided. Just answer the question no as to whether you financially support another person. That way you wont be asked any follow up questions on the subject. </p><p><br></p>",1/22/14 15:03
1975511,what counts as alimony?,"We are still in process of divorce, but I pay his medical insurance, car insurance, life insurance, and all of our communal debt.&nbsp;&nbsp;Even though I don&#39;t actually give him a check do all those expenses for him count as alimony?&nbsp;&nbsp;He gives me nothing, not even child support for our two children.",1/23/14 16:36,PLUS,Online,"alimony, child support, children, turbotax classic",live,"<p>Sorry for thestress and difficulty you must be experiencing right now. This is a very important issue and Iwould encourage you to read the IRS publication on alimony, as well as consult legal counsel on this matter. <a href=http://www.irs.gov/publications/p17/ch18.html rel=nofollow target=_blank>http://www.irs.gov/publications/p17/ch18.html</a></p><p>One of the important considerations is whether you have a court order or written agreement in place regarding payment of these items. The IRS says,alimony is a payment to or for a spouse or former spouse under a divorce or separation instrument. It does not include voluntary            payments that are not made under a divorce or separation instrument.</p><p>The IRS also says,the term divorce or separation instrument means:              </p><div><ul><li><p>A decree of divorce or separate maintenance or a written instrument incident to that decree,</p></li><li><p>A written separation agreement, or</p></li><li><p>A decree or any type of court order requiring a spouse to make payments for the support or maintenance of the other spouse.                        This includes a temporary decree, an interlocutory (not final) decree, and a decree of alimony <em>pendente lite</em> (while awaiting action on the final decree or agreement). <span></span><span></span></p></li></ul></div><p></p>",1/23/14 19:01
1758490,I never got my Earned Income from last years taxes because I didnt know about it. Is it too late?,I had a terrible finacial year last year and got a small amount ofmoney through child support and alimony. I didnt file for the Earned Income Credit last year but should have. Is it too late?,3/6/13 20:56,Free Edition,Online,"alimony, child support, credits, deductions",archived,"You can file an amended return.<br>But, child support is not reportable income. Alimony is taxable income, but it is not earned income and does not qualify for the earned income credit",3/6/13 20:59
1827094,"I paid both alimony and child support.  I see where to enter alimony to reduce my taxable income, but I cannot find where it asks how much child support I paid.  Will it reduce my income?  Do I need to report it somewhere?",,3/28/13 18:42,Deluxe,Windows,"alimony, child support, credits, deductions",archived,child support is not deductible and not reportable<br>,3/28/13 18:43
1902104,nevermind will ask privately,,10/4/13 16:31,Free Edition,Online,"alimony, child support, credits, deductions, help center",archived,You mean you are not divorced? Then you either file a Joint return or Married Filing Separately. Joint is usually better if you both agree.<br><br>If you are divorced as of Dec 31 you are Single or Head of Household if you qualify.,10/4/13 16:35
1902104,nevermind will ask privately,,10/4/13 16:31,Free Edition,Online,"alimony, child support, credits, deductions, help center",archived,"I am assuming that you have some prior court order setting spousal support (alimony) and child support. In that case the spousal support is taxable income. If your spouse does not pay the full amount all funds go to child support first. Once that obligation is fully paid, the other payments can go to alimony.<br><br>If you paid the medical bills you can claim the expenses. What your husband did is his business, not yours.Ditto for child care. You get to claim all claimable expenses you paid, regardless of what he does..<br>",10/4/13 21:17
1902104,nevermind will ask privately,,10/4/13 16:31,Free Edition,Online,"alimony, child support, credits, deductions, help center",archived,Also see:<br/><a href=https://ttlc.intuit.com/questions/1902103-filing-separate-husband-has-hsa-but-i-do-not-he-submitted-for-things-i-paid-for-what-do-i-report rel=nofollow target=_blank>https://ttlc.intuit.com/questions/1902103-filing-separate-husband-has-hsa-but-i-do-not-he-submitted-for-things-i-paid-for-what-do-i-report</a>,10/4/13 21:29
1902104,nevermind will ask privately,,10/4/13 16:31,Free Edition,Online,"alimony, child support, credits, deductions, help center",archived,"You are getting into the area that requires a legal answer, not a tax one. I am not licensed to practice law.",10/4/13 21:57
1902104,nevermind will ask privately,,10/4/13 16:31,Free Edition,Online,"alimony, child support, credits, deductions, help center",archived,Child support comes first - until all that he owes is paid he cannot claim the alimony deduction and you do not have to report it as income.,10/7/13 16:22
1972939,remarriage and alimony,My exhusband and I remarried in July. He was paying me alimony and child support for the beginning of the year. Do we still claim the alimony and child support on our taxes even though we are now remarried and filing joint?,1/23/14 1:18,Deluxe,Online,"alimony, child support, credits, deductions, turbotax classic",live,"<p>I dontbelieve that would make any sense if you are now filing jointly. The purpose of the alimony provision in the tax code is to deduct the income from one former spouse and include it in the income of the other. When you file as married filing jointly, you are now filing your taxes as a sort of common pot of income and expenses. </p><p>Child support is not a tax issue at all -- it doesnt count as income or deduction. <br></p>",1/23/14 19:06
1993915,does spousal maintenace count as paying alimony?,<p>I have to pay a court odered spousal maintnenace in addition to child support. Would the spousal maintnence be the same as apying alimony?</p>,1/25/14 18:53,PLUS,Online,"alimony, child support, credits, deductions, turbotax classic",live,"<p>Hello,</p><p>Generally, a spousal maintenance is considered alimony and is tax deductible to payer, taxable income to the recipient.</p><p></p><div>Amounts paid under divorce or separate maintenance decrees or written         separation agreements entered into between you and your spouse or         former spouse will be considered alimony for federal tax purposes         if:          </div><ul><li>You and your spouse or former spouse do not file a joint return               with each other             </li><li>You pay in cash (including checks or money orders)</li><li>The payment is received by (or on behalf of) your spouse or former               spouse             </li><li>The divorce or separate maintenance decree or written separation               agreement does not say that the payment is not alimony             </li><li>If legally separated under a decree of divorce or separate maintenance,               you and your former spouse are not members of the same household when               you make the payment             </li><li>You have no liability to make the payment (in cash or property)               after the death of your spouse or former spouse, and             </li><li>Your payment is not treated as child support or a property settlement</li></ul><p>Not all payments under a divorce or separation instrument are         alimony. Alimony does not include:          </p><ul><li>Child support</li><li>Noncash property settlements</li><li>Payments that are your spouses part of community property income</li><li>Payments to keep up the payers property, or</li><li>Use of the payers property</li></ul><p>Please click <a href=http://www.irs.gov/taxtopics/tc452.html rel=nofollow target=_blank>here for alimony qualifications</a>.</p><p></p><p>Child support is neither deductible, nor taxable.</p><p>I hope you have found this information helpful.</p>",1/25/14 19:49
1710081,Trying to figure out of I can claim boys as dependents in lieu of receiving EIC.,So why isnt Turbo Tax giving me the maximum deduction on line #47? I have a divorce decree and pay for the kids and my ex-wifes houasing and living expenses through alimony and child support.&nbsp;&nbsp;Is it because she thinks or wants to claim them as dependents? I lived with them through August 2012. Isnt what I am doing and providing the definition of supporting a dependent or does that make too much sense?<br/><br/>Trying to figure out of I can claim boys as dependents in lieu of receiving EIC.,2/22/13 13:41,,,"alimony, child support, dependents",archived,"As far as the IRS is concerned, the parent with whom the kids spent the most nights (thecustodial parent) has the right to claim them. She can grant you written permission to claim them but otherwise only she can do so. You can deduct alimony.",2/22/13 13:45
1903098,Does family support come before or after alimony on taxation?,I know child support is untaxed. What of family support?&nbsp;&nbsp;And the ordered paid? Is that before or after alimony?,10/8/13 3:18,,,"alimony, child support, family",archived,"Family Support and alimony are not separate items. If it qualifies as alimony, whether called family support or alimony, its alimony. An IRS summary of alimony requirements is in Tax Topic 452, which reads as follows:<br><br>Amounts paid under divorce or separate maintenance decrees or written separation agreements entered into between you and your spouse or former spouse will be considered alimony for Federal tax purposes if:<br><br>1. You and your spouse or former spouse do not file a joint return with each other,<br>2. You pay in cash (including checks or money orders),<br>3. The decree of divorce or separate maintenance does not say that the payment is not alimony,<br>4. If legally separated under a decree of divorce or separate maintenance, you and your former spouse are not members of the same household when you make the payment,<br>5. You have no liability to make the payment (in cash or property) after the death of your spouse or former spouse; and<br>6. Your payment is not treated as child support.<br><br>You may deduct from income the amount of alimony or separate maintenance you paid, and you must include in income the amount of alimony or separate maintenance you received.<br><br>Child support is never deductible. If your decree of divorce or separate maintenance provides for alimony and child support, and you pay less than the total required, the payments apply first to child support. Any remaining amount is considered alimony.<br><br>Noncash property settlements, whether in a lump sum or installments, do not qualify as alimony. Voluntary payments (i.e., payments not required by a divorce decree or separation instrument) do not qualify as alimony.<br><br>You must claim the deduction on Form 1040. You cannot use Form 1040A or Form 1040EZ. You must provide the social security number of the spouse or former spouse receiving the payments. If you dont, you may have to pay a $50 penalty and your deduction may be disallowed.<br><br>If you are the spouse or former spouse who is receiving the alimony, you must report the full amount as income on your Form 1040. You cannot use Form 1040A or Form 1040EZ. If you do not give your social security number to your spouse or former spouse who is making the alimony payments, you may have to pay a $50 penalty.<br><br>",10/8/13 3:39
1903098,Does family support come before or after alimony on taxation?,I know child support is untaxed. What of family support?&nbsp;&nbsp;And the ordered paid? Is that before or after alimony?,10/8/13 3:18,,,"alimony, child support, family",archived,"If it specifies what specific portion is child support, then that portion is child support and the remainder is taxable alimony. If its not broken down into child support and other, then its all alimony (and the attorney who drafted the agreement wasnt doing you any favors, as it all would be taxable.)<br><br><i> it was explained that this way it was not taxable,</i><br><br>Im sorry to hear that, because it is incorrect.<br>",10/8/13 18:06
1951119,"Since April 2013 my ex as been paying me $1271 a month per our divorce agreement to pay off what he owes me for retirement plans and past debts. Do I report this as income and, if so, how?",I am currently unemployed and stay at home mom for 10 years with no reportable income. We live from the child support and other $1271 per month my ex gives me. I have no w-2s or any other papers. This is not considered alimony per our divorce agreement.,1/18/14 22:56,PLUS,Online,"alimony, child support, home, income, retirement, turbotax classic",live,"<p>Hello,</p><p></p><p>Unless the payment is considered alimony per the divorceagreement, it would be considered a property settlement and not taxable to younor deductible to your ex-spouse. Child support is not taxable to you.</p><p></p><p>If thisdoes not adequately answer your question, please feel free to reply to thispost for further clarification.</p><p></p><p>Thankyou for using TurboTax.</p><p></p>",1/19/14 0:51
1949911,"A temporary order during our seperation was in place as of January 2013.  It states in lieu of child support to Wife husband shall pay the monthly mortgage on the marital home, The husband sall also pay to the wife alimony in the amount of 300 weekly",representing the difference between the child support guidlines and the monthly mortage payment.&nbsp;&nbsp;Do I have to pay taxes on this difference.&nbsp;&nbsp;The actual divorce did not take place till August 2013.&nbsp;&nbsp;The child support amounts went up.,1/18/14 19:53,PLUS,Online,"alimony, child support, home, payment, turbotax classic",live,"<p>My interpretation is that you are not paying child support (which is not deductible) but instead are paying alimony which is deductible as an adjustment to income and mortgage expense, the interest of which is deductible if you itemize on Sch A.<br></p>",1/18/14 19:57
1949930,Is it Alimony and do I have to pay taxes on this diiference,"<p>A temporary order during our seperation was in place as of January 2013. It states in lieu of child support to Wife husband shall pay the monthly mortgage on the marital home, The husband sall also pay to the wife alimony in the amount of 300 weekly</p><div>representing the difference between the child support guidlines and the monthly mortage payment.Do I have to pay taxes on this difference.The actual divorce did not take place till August 2013.The child support amounts went up.</div><div><br></div><ul><li><i></i></li></ul><p></p>",1/18/14 19:56,PLUS,Online,"alimony, child support, home, payment, turbotax classic",live,"<p>The timing of the payments is critical because in order for the payments to be considered alimony for income tax purposes, they must be made per a written separation agreement or a divorce decree issued by the court. Which based on the information you provided it appears this was in place on January of 2013. Only the portion that is considered alimony would be included in your income and will be deductible for the person paying it. Failing to report alimony income is very likely to result in an IRS audit. Its important that the amount you report as alimony received agrees to the amount the person paying says they paid. If the amounts do not agree that will trigger the IRS to write to you.</p>",1/18/14 20:17
1790195,I had to take a distribution from my ira because my ex-husband failed to pay child support and alimony. Can this amount be exempt from being taxed?,,3/17/13 15:09,Deluxe,Online,"alimony, child support, ira, 1099-r",archived,"NO, HAVE TO INPUT IRA AS RECEIVED A CODE IN THE BOX WILL PROBABALY SAY 1 FOR EARLY DISTRIBUTION, BUT WHATEVER IT IS JUST TYPE IN FORM REST WIL BE TAKEN CARE OF.",3/17/13 15:38
1770428,How do I enter IRS Section 71 payments?,"Received monthly support payments under IRS section 71, so I have to claim and income and my spouse can deduct. No IRS form, so how do I enter into TurboTax? The payments are treated like Alimony, but are technically child support.",3/10/13 20:41,Deluxe,Windows,"alimony, child support, irs",archived,"It would considered alimony received, or support maintenance, and alimony paid per<span>26 USC  71<br><br>Go to Federal Taxes<br>Click on Deductions and Credits<br>Scroll down to Other Deductions and Credits<br>On Alimony Received click the start or update button</span>",3/10/13 20:47
1939192,Do I get to claim my son and head of house hold?,"<p>Divorce was final on Dec 27 2013, my son and ex lived with me until July and I paid all expenses, I started paying alimony and child support in Oct. He lives with her full time, but we split weekends and holidays and legal custody. Questions I have are:</p><p>1. Do I get to claim head of house hold?</p><p>2. Do I get to claim my son at all?</p><p>3. We also have a rental where I am the only one on the loan but she is on the title and we split cost for the house repairs do I get to claim the expenses for that?</p><p>Thank you for any help!</p>",1/16/14 18:05,Premier,Online,"alimony, child support, loan, family, turbotax rue",archived,"Thanks for your patience.<br/><br/>Here are the rules for claiming HOH status (from IRS Pub. 501):<br/><br/>&nbsp;1. You are unmarried or considered unmarried on the last day of the year, and<br/><br/>&nbsp;2. You paid more than half the cost of keeping up a home for the year, and<br/><br/>&nbsp;3. A qualifying person lived with you in the home for more than half the year (except for temporary absences, such as school)<br/><br/>Based on the information you provided, you would qualify for filing HOH.<br/><br/>You can claim your son since he satisfies the &quot;support&quot; and &quot;member of household&quot; tests (also from Pub. 501). He lived with you for more than half of the year and you provided more than half of his support.<br/><br/>In regards to the rental, does the &quot;share the expenses&quot; arrangement apply to the entire year or did it change after the divorce? If your arrangement is to continue to split the rental activity evenly, you would report one-half of the rental income and expenses on your return in the &quot;rentals and royalties&quot; section of the income section.<br/><br/>I hope you found this answer helpful.<br/><br/>Please respond here for further help with this issue, and thanks for using Turbo Tax.",1/27/14 14:23
1936880,spousal payment,"In my divorce agreement, I am instructed to pay my former spouse $300/month.&nbsp;&nbsp;This is not listed as alimony or child support.&nbsp;&nbsp;Can this be added to my tax return?",1/15/14 22:16,Deluxe,Online,"alimony, child support, payment, return, credits, deductions, turbotax classic",archived,"<p>In order for it to bean adjustment to youradjusted gross incomefor you it must be listed as alimony in the divorce agreement. If alimony, you get an adjustment and she must claim it as income.If it was child support you get no adjustment and she does not have to claim it.. Its worth checking to make sure its not alimony.<br></p>",1/15/14 22:28
1997615,can i deduct alimony to paid 6 months prior to my divorce being final,"the final court hearing was in june, at that time it was agree that I would start making alimony and child support payment in july, which I did.&nbsp;&nbsp;The divorce was not finalized until jan 2014.&nbsp;&nbsp;Can I deduct those 6 payment paid to her before the divorce was final?",1/25/14 23:50,Home & Biz,Online,"alimony, child support, payment, turbotax classic",live,Was there any paperwork that said you had to make the payments?,1/26/14 1:39
1728306,child support is childs income?,"I live off of child support and my alimony, and school loans. My alimony stopped towards the end of 2012, with the child support combined, I would qualify for a income tax credit and a larger refund. <br>",2/26/13 13:02,Premier,Online,"alimony, child support, refund",archived,Child support is not considered earned income &amp; is not reported on your return. Child support is not claimed as income and it cannot be used as a deduction(child support is not deductible by the payer and cannot be included as incomeby the person receiving it for Federal income tax purposes.) <br><br><br>Alimony received is reported on your return:<br><br><p>- Federal Taxes</p><p>- Wages &amp; Income</p><p>- Explore on My Own</p><p>- under Less Common Income </p><p>- Alimony Received  click Start or Update</p>,2/26/13 13:04
2019468,alimony help???,we live in texas. we pay my husbands ex wife cash payments for half of his daughters private school tuition. this is court ordered. however the judge made this as in addition to and not part of the child support order. how can we file this?,1/28/14 1:50,Deluxe,Online,"alimony, child support, texas, turbotax rue",archived,<p>Unless the payments are specifically considered alimony they are not deductible.<br></p>,1/28/14 1:52
1937113,My husband is paying for the house I own in lieu of child support or alimony. Do I have to claim anything?,,1/15/14 23:32,Deluxe,Online,"alimony, child support, turbotax classic",live,"<p>It depends on your divorce or separation agreement. If, for example</p><ul><li>It clearly states that it is in lieu of child support or alimony, it is not taxable alimony because with no allocation it is considered child support.</li><li>If there is no decree but it is done voluntarily, then it is not alimony.</li><li>If it specifically states that a portion <u>is</u> alimony then it would be taxable alimony to you.</li></ul><p>(Its probably best to get a tax professional to advise you on this because its highly certain that <u>he</u> will deduct it, which could cause a cross reference to your return by the IRS.)<br></p>",1/16/14 0:22
1924344,Alimony paid prior to decree,"Our divorce decree is dated October 10, 2013.&nbsp;&nbsp;My ex and I agreed to split our finances on July 1st <br/>- I paid her $30,750 between 7/1/2013 and 12/31/2013 for child support and alimony (it was NOT property settlement)<br/>- We have an email documenting this agreement, but no court order.<br/>- Required alimony since 10/10/13 is $2,000/month<br/>- only $5909 was actually required by the decree for alimony since 10/10/13.<br/>- $5909 is the only amount she is willing to put on her 1040.<br/><br/><br/>QUESTIONS: <br/>1. What can I legally claim for alimony paid in 2013?&nbsp;&nbsp;<br/>2. If I put a higher amount ($24,000 is the amount I want to claim) what risks am I taking?<br/>3. Is the email agreement for alimony and child support sufficient evidence to support my claim?<br/>3a.&nbsp;&nbsp;If not, can I have the court issue an order post-facto directing me to pay the alimony between 7/1 and 10/10? (&quot;pending litigation&quot;)<br/><br/>Thank you.",1/5/14 23:47,Premier,Online,"alimony, child support, turbotax rue",archived,"<p>Payments not required by a divorce or separation instrument are not alimony. Child support payments are not alimony and are not deductible. A lawyer would have to advise you whether your email agreement reaches the standard of being a separation instrument. A court issuing an order to make the payment alimony retrospectively seems to me a stretch, but i am not an attorney.  The risk of deducting an amount in excess of what is actually alimony are those inherent in submitting a fraudulent return. <br></p>",1/6/14 0:42
1958267,I was told that unallocated child support payments can be claimed under alimony.  Allocated is the child support that can not be claimed.  Is this correct?,,1/20/14 17:03,PLUS,Online,"alimony, child support, turbotax rue",archived,"<p>Child support is never deductible. If your decree of divorce or separate maintenance provides for alimony and child support, and you pay less than the total required, the payments apply first to child support. Any remaining amount is considered alimony.<br></p><div><p>Please review the following link for more information on what alimony is and is not deductible: <a href=http://www.irs.gov/taxtopics/tc452.html rel=nofollow target=_blank>http://www.irs.gov/taxtopics/tc452.html</a></p></div>",1/20/14 21:49
1984152,child care expenses,I am divorced as part of our decree i pay 100% of all child care expenses. We have shared parenting meaning we both equally have him and we alternate claiming him as a dependent every other year. This year she gets to claim him. Is there any way i can claim my child care expenses without being able to claim him as a dependent. As a note i do not pay child support or alimony.,1/24/14 18:36,Deluxe,Online,"alimony, child support, turbotax rue",archived,"<p>Hello,<br></p><p><b>Special rule for children of divorced or separated parents.</b> Even if you cannot claim your child as a dependent, he or she is treated as your qualifying person if:<br><br></p><ul><li> The child was under age 13 or was physically or mentally not able to care for himself or herself,</li><li>The child received over half of his or her support during the calendar year from one or both parents who are divorced or legally separated under a decree of divorce or separate maintenance, are separated under a written separation agreement, or lived apart at all times during the last 6 months of the calendar year</li><li>The child was in the custody of one or both parents for more than half the year, and<br></li></ul>You were the childs custodial parent. The custodial parent is the parent with whom the child lived for the greater number of nights in 2013. If the child was with each parent for an equal number of nights, the custodial parent is the parent with the higher adjusted gross income.<br><br>The noncustodial parent cannot treat the child as a qualifying person even if that parent is entitled to claim the child as a dependent under the special rules for a child of divorced or separated parents. <br><br>Thank You for Choosing TurboTax, I Hope this Helps!<br><br>",1/24/14 19:21
2012115,8332 and divorce order,"When we were divorced, I was given full custody and my ex was given the right to claim the children on the taxes up until the end of our alimony agreement. The first year, I signed an 8332. I specifically did not check the box that made the form valid for each year. For the next several years, he has not contact with us and has not requested me to sign the form again. I am suspecting he may have checked that box without my permission. What will happen when it becomes my legal right to claim the children?",1/27/14 18:11,,,"alimony, children",archived,"<p>If you and he both claim the children the IRS will contact you both to see which return is correct. If you believe it to be correct, you can point out that he filed a fraudulent Form 8332.<br></p>",1/27/14 22:33
